"Municipality_code","Order","Municipality_description","Province_code","Province_initials","nschools","Students_grade_1","Classes_grade_1","Students_per_class_1","Students_grade_2","Classes_grade_2","Students_per_class_2","Students_grade_3","Classes_grade_3","Students_per_class_3","Students_grade_4","Classes_grade_4","Students_per_class_4","Students_grade_5","Classes_grade_5","Students_per_class_5","Students_grade_6","Classes_grade_6","Students_per_class_6","Students_grade_7","Classes_grade_7","Students_per_class_7","Students_grade_8","Classes_grade_8","Students_per_class_8","Students_grade_9","Classes_grade_9","Students_per_class_9","Students_grade_10","Classes_grade_10","Students_per_class_10","Students_grade_11","Classes_grade_11","Students_per_class_11","Students_grade_12","Classes_grade_12","Students_per_class_12","Students_grade_13","Classes_grade_13","Students_per_class_13","Tot_Students","Tot_Classes","Students_per_class_Tot","Availability","Inner_area"
"013110","Middle","Grandate",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3,23.6666666666667,67,3,22.3333333333333,81,4,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,10,21.9,1,0
"013110","Primary","Grandate",13,"CO",1,17,1,17,23,1,23,34,2,17,33,2,16.5,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,7,18.5714285714286,1,0
"013111","Primary","Grandola Ed Uniti",13,"CO",1,20,1,20,11,1,11,19,1,19,15,1,15,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,16,1,1
"013114","Middle","Guanzate",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,20,69,3,23,46,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,8,21.875,1,0
"013114","Primary","Guanzate",13,"CO",1,43,2,21.5,61,3,20.3333333333333,55,3,18.3333333333333,52,3,17.3333333333333,43,2,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,13,19.5384615384615,1,0
"013118","Middle","Inverigo",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,23.3333333333333,58,3,19.3333333333333,62,3,20.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,9,21.1111111111111,1,0
"013118","Primary","Inverigo",13,"CO",3,100,5,20,87,4,21.75,93,4,23.25,106,5,21.2,111,5,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,23,21.6086956521739,1,0
"013119","Primary","Laglio",13,"CO",1,0,0,0,0,0,0,14,1,14,7,1,7,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,12.3333333333333,1,0
"013121","Primary","Lambrugo",13,"CO",1,22,1,22,27,2,13.5,20,1,20,22,1,22,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,6,18.6666666666667,1,0
"013126","Middle","Lezzeno",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,14,20,1,20,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,16,1,1
"013126","Primary","Lezzeno",13,"CO",1,16,1,16,19,1,19,19,1,19,22,1,22,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,19,1,1
"013128","Primary","Limido Comasco",13,"CO",1,38,2,19,23,1,23,46,2,23,38,2,19,38,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,9,20.3333333333333,1,0
"013129","Middle","Lipomo",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,22,35,2,17.5,33,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,6,18.6666666666667,1,0
"013129","Primary","Lipomo",13,"CO",1,40,2,20,40,2,20,36,2,18,35,2,17.5,44,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,10,19.5,1,0
"013131","Primary","Locate Varesino",13,"CO",1,42,2,21,28,1,28,48,2,24,50,2,25,48,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,9,24,1,0
"013133","High","Lomazzo",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,32,17,1,17,21,1,21,27,1,27,26,1,26,123,5,24.6,1,0
"013133","Middle","Lomazzo",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,5,21.4,90,4,22.5,90,4,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,13,22.0769230769231,1,0
"013133","Primary","Lomazzo",13,"CO",2,93,4,23.25,97,5,19.4,103,5,20.6,105,4,26.25,99,4,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,22,22.5909090909091,1,0
"013134","High","Longone Al Segrino",13,"CO",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,20,94,5,18.8,99,5,19.8,137,7,19.5714285714286,151,7,21.5714285714286,561,28,20.0357142857143,1,0
"013134","Primary","Longone Al Segrino",13,"CO",1,24,1,24,26,1,26,24,1,24,33,2,16.5,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,6,21.8333333333333,1,0
"013135","Primary","Luisago",13,"CO",1,39,2,19.5,29,2,14.5,36,2,18,34,2,17,37,2,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,10,17.5,1,0
"013136","Middle","Lurago D'erba",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,21.6666666666667,63,3,21,49,2,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,8,22.125,1,0
"013136","Primary","Lurago D'erba",13,"CO",1,34,2,17,34,2,17,46,2,23,47,2,23.5,38,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,10,19.9,1,0
"013137","Primary","Lurago Marinone",13,"CO",1,23,1,23,32,2,16,20,1,20,21,1,21,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,18.3333333333333,1,0
"013138","Middle","Lurate Caccivio",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4,21.75,97,5,19.4,89,4,22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,13,21,1,0
"013138","Primary","Lurate Caccivio",13,"CO",2,89,4,22.25,78,4,19.5,94,4,23.5,93,4,23.25,87,4,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,20,22.05,1,0
"013143","High","Mariano Comense",13,"CO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,16,27.0625,396,18,22,299,13,23,312,14,22.2857142857143,299,15,19.9333333333333,1739,76,22.8815789473684,1,0
"013143","Middle","Mariano Comense",13,"CO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,8,22.5,196,9,21.7777777777778,185,8,23.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,25,22.44,1,0
"013143","Primary","Mariano Comense",13,"CO",4,195,9,21.6666666666667,191,9,21.2222222222222,206,10,20.6,207,9,23,210,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,47,21.468085106383,1,0
"013144","Middle","Maslianico",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,20.5,45,2,22.5,26,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,5,22.4,1,0
"013144","Primary","Maslianico",13,"CO",1,29,2,14.5,35,2,17.5,24,1,24,26,1,26,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,7,19.4285714285714,1,0
"013145","High","Menaggio",13,"CO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,5,23.8,122,6,20.3333333333333,140,7,20,100,7,14.2857142857143,123,8,15.375,604,33,18.3030303030303,1,1
"013145","Middle","Menaggio",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,20,62,3,20.6666666666667,75,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,9,21.8888888888889,1,1
"013145","Primary","Menaggio",13,"CO",1,24,1,24,30,2,15,24,1,24,33,2,16.5,25,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,7,19.4285714285714,1,1
"013147","Middle","Merone",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,25.3333333333333,74,3,24.6666666666667,77,4,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,10,22.7,1,0
"013147","Primary","Merone",13,"CO",1,34,2,17,42,2,21,54,3,18,43,2,21.5,57,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,12,19.1666666666667,1,0
"013152","Primary","Moltrasio",13,"CO",1,12,1,12,13,1,13,11,1,11,11,1,11,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,11.6,1,0
"013153","Primary","Monguzzo",13,"CO",1,17,1,17,23,1,23,16,1,16,19,1,19,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,5,18.2,1,0
"013154","Middle","Montano Lucino",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,25,46,2,23,48,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,6,24,1,0
"013154","Primary","Montano Lucino",13,"CO",2,59,3,19.6666666666667,55,3,18.3333333333333,40,2,20,48,2,24,40,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,12,20.1666666666667,1,0
"013157","Primary","Montorfano",13,"CO",1,11,1,11,19,1,19,18,1,18,16,1,16,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5,17.4,1,0
"013159","Middle","Mozzate",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,5,22.8,132,5,26.4,122,5,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,15,24.5333333333333,1,0
"013159","Primary","Mozzate",13,"CO",1,66,3,22,75,3,25,85,4,21.25,69,3,23,92,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,17,22.7647058823529,1,0
"013160","Middle","Musso",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,24,22,1,22,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,21,1,1
"013161","Middle","Nesso",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,13,13,1,13,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,10.6666666666667,1,1
"013161","Primary","Nesso",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,1,1
"013163","Primary","Novedrate",13,"CO",1,25,1,25,35,2,17.5,34,2,17,19,1,19,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,19.2857142857143,1,0
"013165","High","Olgiate Comasco",13,"CO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,9,28,282,11,25.6363636363636,253,11,23,222,10,22.2,134,7,19.1428571428571,1143,48,23.8125,1,0
"013165","Middle","Olgiate Comasco",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,6,21,130,6,21.6666666666667,122,5,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,17,22.2352941176471,1,0
"013165","Primary","Olgiate Comasco",13,"CO",3,98,5,19.6,100,5,20,107,5,21.4,100,5,20,97,5,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,25,20.08,1,0
"013169","Primary","Oltrona Di San Mamette",13,"CO",1,21,1,21,15,1,15,17,1,17,22,1,22,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,19,1,0
"013170","Primary","Orsenigo",13,"CO",1,27,1,27,31,2,15.5,24,1,24,31,2,15.5,30,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,8,17.875,1,0
"013183","Primary","Pianello Del Lario",13,"CO",1,11,1,11,11,1,11,10,1,10,11,1,11,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,11.2,1,1
"013185","Primary","Plesio",13,"CO",1,9,1,9,2,1,2,6,1,6,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,4,1,1
"013188","Middle","Ponte Lambro",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,20.6666666666667,62,3,20.6666666666667,40,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,8,20.5,1,0
"013188","Primary","Ponte Lambro",13,"CO",3,64,5,12.8,49,4,12.25,68,5,13.6,55,5,11,76,5,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,24,13,1,0
"013189","High","Porlezza",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,17,49,3,16.3333333333333,19,1,19,33,3,11,19,1,19,171,11,15.5454545454545,1,1
"013189","Middle","Porlezza",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,5,24.4,101,5,20.2,113,5,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,15,22.4,1,1
"013189","Primary","Porlezza",13,"CO",1,52,2,26,50,2,25,53,2,26.5,46,2,23,52,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,10,25.3,1,1
"013192","Primary","Proserpio",13,"CO",1,14,1,14,24,1,24,11,1,11,12,1,12,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,5,15.8,1,0
"013193","Middle","Pusiano",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,21.3333333333333,57,3,19,48,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,8,21.125,1,0
"013193","Primary","Pusiano",13,"CO",1,18,1,18,12,1,12,16,1,16,17,1,17,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,5,17,1,0
"013197","Primary","Rodero",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,0
"013199","Primary","Ronago",13,"CO",1,14,1,14,20,1,20,16,1,16,21,1,21,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,5,18.2,1,0
"013201","Middle","Rovellasca",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,21.3333333333333,80,3,26.6666666666667,87,4,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,10,23.1,1,0
"013201","Primary","Rovellasca",13,"CO",1,65,3,21.6666666666667,77,3,25.6666666666667,89,4,22.25,78,3,26,73,3,24.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,16,23.875,1,0
"013202","Middle","Rovello Porro",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,19.5,39,2,19.5,54,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,7,18.8571428571429,1,0
"013202","Primary","Rovello Porro",13,"CO",1,49,3,16.3333333333333,60,3,20,45,2,22.5,43,2,21.5,49,2,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,12,20.5,1,0
"013204","Middle","San Bartolomeo Val Cavargna",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,13,12,1,12,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,13,1,1
"013204","Primary","San Bartolomeo Val Cavargna",13,"CO",1,10,1,10,0,0,0,15,1,15,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,13.3333333333333,1,1
"013206","Middle","San Fermo Della Battaglia",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,23,81,3,27,68,3,22.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,9,24.2222222222222,1,0
"013206","Primary","San Fermo Della Battaglia",13,"CO",2,76,4,19,76,3,25.3333333333333,68,3,22.6666666666667,76,4,19,77,3,25.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,17,21.9411764705882,1,0
"013212","Middle","Senna Comasco",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,26,44,2,22,44,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,5,22.8,1,0
"013212","Primary","Senna Comasco",13,"CO",1,46,2,23,36,2,18,36,2,18,62,3,20.6666666666667,44,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,11,20.3636363636364,1,0
"013215","Primary","Solbiate",13,"CO",1,27,1,27,14,1,14,32,2,16,22,1,22,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,19.6666666666667,NA,NA
"013216","Primary","Sorico",13,"CO",1,17,1,17,14,1,14,16,1,16,11,1,11,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,5,13.8,1,1
"013222","Middle","Tavernerio",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,17.3333333333333,62,4,15.5,49,3,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,10,16.3,1,0
"013222","Primary","Tavernerio",13,"CO",2,37,3,12.3333333333333,46,3,15.3333333333333,63,5,12.6,60,5,12,54,4,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,20,13,1,0
"013223","Middle","Torno",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,26,24,1,24,39,2,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,4,22.25,1,0
"013223","Primary","Torno",13,"CO",1,11,1,11,7,1,7,7,1,7,22,1,22,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,11.4,1,0
"013227","Middle","Turate",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,4,23.25,97,5,19.4,93,4,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,13,21.7692307692308,1,0
"013227","Primary","Turate",13,"CO",1,91,4,22.75,85,4,21.25,79,4,19.75,81,4,20.25,96,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,20,21.6,1,0
"013228","Middle","Uggiate-Trevano",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,5,22.4,117,5,23.4,99,4,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,14,23.4285714285714,1,0
"013228","Primary","Uggiate-Trevano",13,"CO",1,48,2,24,63,3,21,55,3,18.3333333333333,69,3,23,62,3,20.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,14,21.2142857142857,1,0
"013229","Primary","Valbrona",13,"CO",1,19,1,19,19,1,19,20,1,20,14,1,14,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5,19.2,1,1
"013232","Middle","Valmorea",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,20.3333333333333,71,3,23.6666666666667,88,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10,22,1,0
"013232","Primary","Valmorea",13,"CO",1,26,1,26,24,1,24,24,1,24,27,1,27,26,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,5,25.4,1,0
"013234","Primary","Valsolda",13,"CO",1,18,1,18,15,1,15,23,1,23,17,1,17,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,18,1,1
"013238","Primary","Veniano",13,"CO",1,30,2,15,20,1,20,26,1,26,24,1,24,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,6,20.5,1,0
"013242","Middle","Vertemate Con Minoprio",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,26.5,54,2,27,66,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,7,24.7142857142857,1,0
"013242","Primary","Vertemate Con Minoprio",13,"CO",1,47,2,23.5,59,3,19.6666666666667,43,2,21.5,64,3,21.3333333333333,43,2,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,12,21.3333333333333,1,0
"013245","Middle","Villa Guardia",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4,22.75,91,4,22.75,78,4,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,12,21.6666666666667,1,0
"013245","Primary","Villa Guardia",13,"CO",1,83,4,20.75,73,3,24.3333333333333,90,4,22.5,73,3,24.3333333333333,82,4,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,18,22.2777777777778,1,0
"013248","Primary","San Siro",13,"CO",1,19,1,19,16,1,16,11,1,11,18,1,18,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5,16.4,1,1
"013249","Middle","Gravedona Ed Uniti",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,18.3333333333333,35,2,17.5,41,2,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,7,18.7142857142857,1,1
"013249","Primary","Gravedona Ed Uniti",13,"CO",2,32,2,16,33,2,16.5,38,2,19,33,2,16.5,34,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,10,17,1,1
"013250","Middle","Bellagio",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,17.5,26,1,26,45,2,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,5,21.2,1,1
"013250","Primary","Bellagio",13,"CO",2,46,3,15.3333333333333,40,3,13.3333333333333,55,3,18.3333333333333,44,3,14.6666666666667,45,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,15,15.3333333333333,1,1
"013251","Primary","Colverde",13,"CO",2,38,2,19,34,2,17,49,2,24.5,34,2,17,40,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,10,19.5,1,0
"013252","Middle","Tremezzina",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,19.6666666666667,53,3,17.6666666666667,47,3,15.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,9,17.6666666666667,1,1
"013252","Primary","Tremezzina",13,"CO",1,55,3,18.3333333333333,37,2,18.5,52,3,17.3333333333333,50,3,16.6666666666667,52,3,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,14,17.5714285714286,1,1
"013253","Primary","Alta Valle Intelvi",13,"CO",2,14,1,14,0,0,0,37,2,18.5,23,2,11.5,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,6,14.3333333333333,1,1
"013254","Middle","Centro Valle Intelvi",13,"CO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,24,71,3,23.6666666666667,87,4,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,10,23,1,1
"013254","Primary","Centro Valle Intelvi",13,"CO",2,38,2,19,44,2,22,36,2,18,46,2,23,61,3,20.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,11,20.4545454545455,1,1
"014002","Middle","Albosaggia",14,"SO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,15,24,1,24,26,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,16,1,0
"014002","Primary","Albosaggia",14,"SO",1,38,2,19,31,2,15.5,13,1,13,23,1,23,27,2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,8,16.5,1,0
"014004","Middle","Aprica",14,"SO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,14,15,1,15,25,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,18,1,1
"014004","Primary","Aprica",14,"SO",1,12,1,12,12,1,12,11,1,11,9,1,9,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,13,1,1
"014005","Middle","Ardenno",14,"SO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,25.5,64,3,21.3333333333333,55,3,18.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,8,21.25,1,1
"014005","Primary","Ardenno",14,"SO",1,24,1,24,27,2,13.5,23,1,23,33,2,16.5,31,2,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,8,17.25,1,1
"014007","Middle","Berbenno Di Valtellina",14,"SO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,23,61,3,20.3333333333333,62,3,20.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,8,21.125,1,1
"014007","Primary","Berbenno Di Valtellina",14,"SO",1,30,2,15,23,2,11.5,29,2,14.5,19,1,19,43,2,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,9,16,1,1
